2025-07-28 08:32:29,748 - orchestrator - INFO - register_robot_service:124 - Registered robot service: meca
2025-07-28 08:32:29,750 - orchestrator - INFO - register_robot_service:124 - Registered robot service: ot2
2025-07-28 08:32:29,752 - orchestrator - INFO - register_protocol_service:129 - Registered protocol execution service
2025-07-28 08:32:34,807 - orchestrator - INFO - start:141 - RobotOrchestrator service started
2025-07-28 08:32:34,809 - command_service - INFO - _on_start:134 - Starting Robot command service...
2025-07-29 08:21:18,291 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:21:23,293 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:21:28,320 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:21:33,323 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:21:38,325 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:21:43,327 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:21:48,329 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:21:53,333 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:21:58,358 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:22:03,362 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:22:08,364 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:22:13,367 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:22:18,370 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:22:23,374 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:22:28,397 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:22:33,401 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:22:38,403 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:22:43,406 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:22:48,408 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:22:53,411 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:22:58,442 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:23:03,445 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:23:08,447 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:23:13,448 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:23:18,451 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:23:23,471 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:23:28,499 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:23:33,502 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:23:38,504 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:23:43,506 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:23:48,508 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:23:53,510 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:23:58,535 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:24:03,539 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:24:08,540 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:24:13,545 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:24:18,548 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:24:23,551 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:24:28,582 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:24:33,584 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:24:38,588 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:24:43,590 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:24:48,593 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:24:53,594 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:24:58,612 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:25:03,614 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:25:08,615 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:25:13,620 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:25:18,624 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:25:23,626 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:25:28,653 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:25:33,657 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:25:38,660 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:25:43,662 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:25:48,664 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:25:53,666 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:25:58,687 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:26:03,688 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:26:08,689 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:26:13,690 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:26:18,692 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:26:23,695 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:26:28,720 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:26:33,722 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:26:38,724 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:26:43,726 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:26:48,729 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:26:53,731 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:26:58,747 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:27:03,750 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:27:08,752 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:27:13,754 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:27:18,755 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:27:23,757 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:27:28,774 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:27:33,778 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:27:38,780 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:27:43,782 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:27:48,783 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:27:53,786 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:27:58,812 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:28:03,815 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:28:08,819 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:28:13,820 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:28:18,821 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:28:23,823 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:28:28,847 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:28:33,849 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:28:38,850 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:28:43,853 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:28:48,855 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:28:53,856 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:28:58,870 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:29:03,872 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:29:08,874 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:29:13,877 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:29:18,879 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:29:23,884 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:29:28,898 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:29:33,900 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:29:38,904 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:29:43,906 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:29:48,907 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:29:53,908 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:29:58,933 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:30:03,936 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:30:08,938 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:30:13,940 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:30:18,942 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:30:23,944 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:30:28,964 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:30:33,966 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:30:38,968 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:30:43,969 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:30:48,972 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:30:53,974 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:30:58,996 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:31:03,998 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:31:09,002 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:31:14,004 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:31:19,006 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:31:24,009 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:31:29,032 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:31:34,041 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:31:39,042 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:31:44,044 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:31:49,046 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:31:54,049 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:31:59,063 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:32:04,066 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:32:09,067 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:32:14,071 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-29 08:32:19,073 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
